number_of_reviews,minimum_nights,availability_365,neighbourhood_group,room_type,price
0.48275862068965514,0.20000000000000004,0.8657534246575342,0.0,0.5,150
0.034482758620689655,0.5000000000000001,0.0,0.0,0.0,41
0.0,0.20000000000000004,0.6438356164383562,0.25,0.5,225
0.8103448275862069,0.1,0.14794520547945206,0.0,0.0,70
0.034482758620689655,0.4,0.8136986301369863,0.0,0.0,55
0.05172413793103448,0.20000000000000004,0.0,0.25,0.5,180
0.0,0.6000000000000001,0.2410958904109589,0.0,1.0,25
0.1896551724137931,0.0,0.0,0.25,0.5,100
0.0,0.6000000000000001,0.0,0.0,0.0,80
0.13793103448275862,0.20000000000000004,0.0273972602739726,0.25,0.5,180
0.06896551724137931,0.5000000000000001,0.9972602739726028,0.25,0.5,200
0.1724137931034483,0.1,0.0,0.0,0.5,94
0.06896551724137931,0.20000000000000004,0.936986301369863,0.0,0.0,45
0.12068965517241378,0.1,0.0,0.0,0.5,73
0.08620689655172414,0.0,1.0,0.0,0.0,80
0.10344827586206896,0.1,0.0,0.0,0.0,50
0.034482758620689655,0.0,0.0,0.0,0.0,60
0.017241379310344827,0.0,0.0,0.25,0.5,250
0.017241379310344827,0.0,0.5561643835616439,0.25,0.0,200
0.4482758620689655,0.20000000000000004,0.873972602739726,0.5,0.5,119
0.06896551724137931,0.1,0.0,0.0,0.5,195
0.0,0.0,0.0,0.25,0.0,74
0.25862068965517243,0.0,0.1315068493150685,0.0,0.5,115
0.06896551724137931,0.20000000000000004,0.0,0.25,0.5,199
0.1896551724137931,0.0,0.4904109589041096,0.5,0.0,80
0.7241379310344828,0.20000000000000004,0.4712328767123288,0.25,0.0,80
0.22413793103448276,0.20000000000000004,0.0,0.25,0.5,225
0.05172413793103448,0.30000000000000004,0.0,0.0,0.0,90
0.10344827586206896,0.1,0.0,0.0,0.0,58
0.0,0.0,0.0,0.0,0.5,83
0.12068965517241378,0.4,0.0027397260273972603,0.25,0.5,221
0.0,0.20000000000000004,0.008219178082191782,0.25,0.0,299
0.017241379310344827,0.30000000000000004,0.0,0.0,0.5,130
0.0,0.4,0.038356164383561646,0.0,0.5,250
0.017241379310344827,0.0,0.0,0.25,0.0,80
0.7241379310344828,0.1,0.3150684931506849,0.25,0.5,105
0.017241379310344827,0.1,0.0,0.0,0.0,75
0.0,0.0,0.0547945205479452,0.25,0.0,125
0.13793103448275862,0.1,0.005479452054794521,0.0,0.5,200
0.0,0.20000000000000004,0.9972602739726028,0.5,0.0,80
0.05172413793103448,0.20000000000000004,0.0,0.5,0.5,120
0.0,0.1,0.0,0.0,0.5,120
0.48275862068965514,0.20000000000000004,0.0,0.25,0.0,104
0.05172413793103448,0.20000000000000004,0.021917808219178082,0.25,0.0,95
0.6724137931034483,0.4,0.7424657534246576,0.25,0.0,60
0.017241379310344827,0.0,0.4904109589041096,0.75,0.0,40
0.13793103448275862,0.0,0.15616438356164383,0.0,0.0,45
0.1896551724137931,0.1,0.0,0.5,0.5,170
0.13793103448275862,0.5000000000000001,0.0,0.0,0.5,225
0.9827586206896551,0.1,0.15342465753424658,0.25,0.0,85
0.034482758620689655,0.4,0.947945205479452,0.25,0.5,279
0.0,0.0,0.0,0.0,0.0,90
0.0,0.30000000000000004,0.0,0.0,1.0,40
0.20689655172413793,0.20000000000000004,0.7917808219178082,0.0,0.0,85
0.0,0.20000000000000004,0.24383561643835616,0.0,0.0,60
0.017241379310344827,0.8,0.008219178082191782,0.0,0.5,120
0.017241379310344827,0.1,0.0,0.25,0.5,160
0.15517241379310345,0.1,0.0,0.25,0.5,58
0.6206896551724138,0.4,0.2767123287671233,0.0,0.0,95
0.0,0.20000000000000004,0.0136986301369863,0.0,0.5,200
0.3620689655172414,0.1,0.9917808219178083,0.0,0.0,65
0.3793103448275862,0.5000000000000001,0.04657534246575343,0.25,0.5,225
0.1724137931034483,0.0,0.4904109589041096,1.0,0.0,63
0.017241379310344827,0.1,0.0,0.25,0.5,200
0.08620689655172414,0.0,0.12054794520547946,0.25,0.5,159
0.0,0.6000000000000001,0.7698630136986302,0.0,1.0,20
0.0,0.0,0.0,0.25,0.5,125
0.8448275862068966,0.0,0.3041095890410959,0.25,0.0,91
0.27586206896551724,0.1,0.021917808219178082,0.25,0.5,100
0.05172413793103448,0.0,0.736986301369863,0.0,0.0,89
0.25862068965517243,0.0,0.0,0.25,0.0,75
0.10344827586206896,0.6000000000000001,0.0,0.25,0.5,175
0.12068965517241378,0.0,0.13424657534246576,0.5,0.0,90
0.0,0.1,0.008219178082191782,0.5,0.0,80
0.0,0.20000000000000004,0.4657534246575343,0.25,0.0,72
0.017241379310344827,0.1,0.0,0.25,0.0,70
0.1896551724137931,0.6000000000000001,0.9753424657534246,0.25,0.0,70
0.017241379310344827,0.20000000000000004,0.0547945205479452,0.25,0.0,94
0.27586206896551724,0.20000000000000004,0.024657534246575342,0.25,0.0,85
0.08620689655172414,0.20000000000000004,1.0,0.25,0.5,99
0.5689655172413793,0.0,0.0,0.0,0.0,70
0.017241379310344827,0.6000000000000001,0.0,0.25,0.5,250
0.06896551724137931,0.20000000000000004,0.0,0.25,0.0,60
0.034482758620689655,0.20000000000000004,1.0,0.25,0.0,300
0.06896551724137931,0.0,0.0,0.25,0.5,120
0.1724137931034483,0.0,0.0,0.0,0.0,63
0.0,0.6000000000000001,0.0,0.25,0.0,98
0.12068965517241378,0.0,0.6821917808219178,0.25,0.5,180
0.034482758620689655,0.1,0.3780821917808219,0.25,0.5,319
0.27586206896551724,0.1,0.03287671232876713,0.25,0.0,134
0.15517241379310345,0.0,0.16164383561643836,0.5,0.0,55
0.017241379310344827,0.6000000000000001,0.0,0.0,0.5,209
0.1896551724137931,0.20000000000000004,0.2876712328767123,0.0,0.5,150
0.46551724137931033,0.1,0.0,0.5,0.0,43
0.1724137931034483,0.20000000000000004,0.10684931506849316,0.25,0.0,70
0.08620689655172414,0.4,0.0,0.0,0.0,80
0.08620689655172414,0.20000000000000004,0.0,0.25,0.5,279
0.0,0.0,0.0,0.0,0.0,80
0.24137931034482757,0.0,0.0,0.0,0.0,99
0.0,0.6000000000000001,0.0,0.25,0.0,120
0.3793103448275862,0.0,0.4438356164383562,0.5,0.0,55
0.0,0.20000000000000004,0.0,0.0,0.5,150
0.08620689655172414,0.20000000000000004,0.0,0.25,0.5,133
0.1724137931034483,0.6000000000000001,0.0136986301369863,0.0,0.5,250
0.3103448275862069,0.20000000000000004,0.0,0.25,0.0,150
0.017241379310344827,0.30000000000000004,0.0,0.25,0.0,150
0.06896551724137931,0.0,0.9123287671232877,0.5,0.0,50
0.15517241379310345,0.0,0.0,0.25,0.0,90
0.0,0.20000000000000004,0.2356164383561644,0.0,0.0,50
0.24137931034482757,0.0,0.6410958904109589,0.25,0.0,80
0.10344827586206896,0.4,0.5150684931506849,0.0,0.5,225
0.06896551724137931,0.1,0.1589041095890411,0.25,0.0,75
0.12068965517241378,0.0,0.0,0.5,0.0,40
0.0,0.0,0.0,0.0,0.5,220
0.0,0.1,0.08767123287671233,0.0,1.0,20
0.0,0.6000000000000001,0.0,0.25,0.0,80
0.017241379310344827,0.6000000000000001,0.0,0.25,0.0,115
0.05172413793103448,0.4,0.0,0.0,0.0,75
0.034482758620689655,0.9,0.0,0.0,0.5,75
0.0,0.20000000000000004,0.0,0.0,0.5,80
0.034482758620689655,0.0,0.0,0.0,0.5,175
0.20689655172413793,0.1,0.10136986301369863,0.25,0.0,145
0.017241379310344827,0.6000000000000001,0.057534246575342465,0.0,0.5,135
0.017241379310344827,0.20000000000000004,0.0,0.25,0.0,60
0.06896551724137931,0.20000000000000004,0.9863013698630138,0.0,0.5,250
0.3103448275862069,0.1,0.0,0.0,0.5,80
0.0,0.20000000000000004,0.06575342465753425,0.0,0.0,79
0.7586206896551724,0.20000000000000004,0.2191780821917808,0.25,0.0,130
0.15517241379310345,0.20000000000000004,0.019178082191780823,0.5,0.0,75
0.017241379310344827,0.5000000000000001,0.0,0.5,0.5,150
0.017241379310344827,0.1,0.136986301369863,0.25,0.0,43
0.017241379310344827,0.4,0.0,0.0,0.0,38
0.24137931034482757,0.20000000000000004,0.0,0.0,0.5,145
0.05172413793103448,0.20000000000000004,0.04657534246575343,0.0,0.0,99
0.05172413793103448,0.20000000000000004,0.6219178082191781,0.0,0.5,110
0.20689655172413793,0.20000000000000004,0.30684931506849317,0.0,0.0,108
0.22413793103448276,0.1,0.07123287671232877,0.25,0.5,150
0.08620689655172414,0.1,0.0,0.75,0.5,145
0.0,0.20000000000000004,0.0,0.0,0.5,80
0.0,0.4,0.0,0.0,0.0,70
0.7241379310344828,0.20000000000000004,0.2219178082191781,0.0,0.0,45
0.034482758620689655,0.0,0.9972602739726028,0.25,0.0,220
0.0,0.1,0.0,0.25,1.0,120
0.034482758620689655,0.0,0.2,0.0,1.0,31
0.034482758620689655,0.4,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,0.5,125
0.017241379310344827,0.0,0.0,0.25,0.5,140
0.0,0.1,0.0,0.25,0.5,100
0.1724137931034483,0.20000000000000004,0.0,0.25,0.0,52
0.034482758620689655,0.0,0.0,0.0,0.0,45
0.06896551724137931,0.1,0.0,0.25,0.0,55
0.0,0.6000000000000001,0.4136986301369863,0.0,0.5,110
0.3793103448275862,0.1,0.0,0.0,0.5,105
0.017241379310344827,0.6000000000000001,0.7671232876712328,0.25,0.5,130
0.41379310344827586,0.1,0.3561643835616438,0.0,0.5,136
0.0,0.4,0.0,0.0,0.5,85
0.29310344827586204,0.1,0.1917808219178082,0.25,0.5,125
0.12068965517241378,0.20000000000000004,0.0,0.0,0.5,150
0.0,0.30000000000000004,0.0,0.25,0.5,250
0.017241379310344827,0.30000000000000004,0.0,0.0,0.0,70
0.22413793103448276,0.5000000000000001,0.0,0.0,0.0,45
0.08620689655172414,0.1,0.0,0.25,0.5,199
0.24137931034482757,0.0,0.0,0.0,0.0,85
0.017241379310344827,0.0,0.0,0.25,0.0,189
0.017241379310344827,0.1,0.0,0.25,0.0,75
0.5,0.1,0.0,0.25,0.0,110
0.034482758620689655,0.1,0.4876712328767123,0.0,0.0,77
0.39655172413793105,0.4,0.30684931506849317,0.0,0.0,72
0.9310344827586207,0.20000000000000004,0.17534246575342466,0.75,0.0,65
0.08620689655172414,0.20000000000000004,0.0,0.0,0.5,174
0.3275862068965517,0.1,0.452054794520548,0.0,0.5,140
0.06896551724137931,0.1,0.9863013698630138,0.0,0.0,100
0.15517241379310345,0.1,0.09863013698630137,0.5,0.5,140
0.27586206896551724,0.1,0.005479452054794521,0.0,0.0,55
0.6379310344827586,0.30000000000000004,0.0,0.25,0.0,75
0.0,0.20000000000000004,0.0,0.0,0.0,30
0.034482758620689655,0.6000000000000001,0.0,0.25,0.5,123
0.0,0.20000000000000004,0.0,0.25,0.5,200
0.9310344827586207,0.20000000000000004,0.6575342465753424,0.0,0.5,119
0.1896551724137931,0.1,0.6219178082191781,0.25,0.0,85
0.15517241379310345,0.0,0.0,0.25,0.5,120
0.0,0.1,0.0,0.0,0.0,185
0.0,0.6000000000000001,0.0,0.25,0.0,86
0.017241379310344827,0.20000000000000004,0.0,0.0,0.5,110
0.017241379310344827,0.1,0.21095890410958903,0.25,0.0,85
0.05172413793103448,0.0,0.5150684931506849,0.5,0.0,70
0.034482758620689655,0.4,0.0,0.0,0.0,70
0.48275862068965514,0.4,0.0,0.25,0.5,170
0.06896551724137931,0.1,0.0,0.25,0.5,150
0.0,0.0,0.0,0.25,0.0,180
0.1896551724137931,0.4,0.0,0.0,0.0,150
0.15517241379310345,0.20000000000000004,0.24383561643835616,0.75,1.0,51
0.0,0.6000000000000001,0.3452054794520548,0.0,0.5,165
0.3620689655172414,0.1,0.0,0.0,0.0,60
0.017241379310344827,0.0,0.9287671232876712,1.0,0.5,115
0.8620689655172413,0.6000000000000001,0.5150684931506849,0.25,0.5,125
0.22413793103448276,0.30000000000000004,0.6602739726027397,0.0,0.5,190
0.41379310344827586,0.20000000000000004,0.038356164383561646,0.0,0.5,217
0.06896551724137931,0.20000000000000004,0.6958904109589041,0.0,0.5,203
0.034482758620689655,0.1,0.005479452054794521,0.25,0.5,180
0.3275862068965517,0.1,0.40273972602739727,0.5,0.5,175
0.10344827586206896,0.20000000000000004,0.5150684931506849,0.0,0.0,60
0.0,0.0,0.0,0.0,0.0,40
0.6896551724137931,0.20000000000000004,0.7671232876712328,0.75,0.5,80
0.1724137931034483,0.0,0.0,0.75,0.5,175
0.20689655172413793,0.20000000000000004,0.7808219178082192,0.0,0.5,159
0.034482758620689655,0.5000000000000001,0.0,0.25,0.5,160
0.0,0.20000000000000004,0.0,0.0,0.0,80
0.12068965517241378,0.4,0.0,0.25,0.5,145
0.1724137931034483,0.0,0.9753424657534246,0.5,0.0,49
0.08620689655172414,0.1,0.10136986301369863,0.0,0.0,150
0.017241379310344827,0.1,0.0,0.25,0.5,90
0.25862068965517243,0.1,0.18082191780821918,0.0,0.5,100
0.0,0.0,0.4904109589041096,0.5,0.0,80
0.06896551724137931,0.20000000000000004,0.0,0.0,0.5,100
0.0,0.1,0.0,0.0,0.5,167
0.0,0.9,0.0,0.25,0.0,58
0.9310344827586207,0.1,0.7753424657534247,0.5,0.5,90
0.06896551724137931,0.0,0.7123287671232876,0.25,0.0,70
0.0,0.0,0.1178082191780822,0.0,0.0,80
0.08620689655172414,0.1,0.0,0.0,0.0,85
0.0,0.0,0.4931506849315069,0.0,0.0,89
0.034482758620689655,0.20000000000000004,0.0,0.0,0.5,135
0.5862068965517241,0.0,0.36164383561643837,0.0,0.0,70
0.08620689655172414,0.1,0.9643835616438357,0.0,1.0,30
0.034482758620689655,0.0,0.0,0.0,0.5,125
0.0,0.0,0.0,0.5,0.0,55
0.8793103448275862,0.20000000000000004,0.263013698630137,0.5,0.0,40
0.0,0.6000000000000001,0.24383561643835616,0.25,0.0,220
0.034482758620689655,0.20000000000000004,0.08767123287671233,0.25,0.5,250
0.10344827586206896,0.4,0.24657534246575344,0.0,0.5,125
0.39655172413793105,0.1,0.0,0.25,0.0,60
0.12068965517241378,0.1,0.0,0.25,0.0,93
0.24137931034482757,0.0,0.03561643835616438,0.5,0.0,68
0.13793103448275862,0.4,0.0,0.25,0.0,100
0.034482758620689655,0.1,0.043835616438356165,0.0,0.0,49
0.0,0.0,0.5150684931506849,0.25,0.0,100
0.1896551724137931,0.1,0.0,0.0,0.5,95
0.22413793103448276,0.0,0.8246575342465754,0.0,0.0,46
0.0,0.20000000000000004,0.0,0.25,0.5,125
0.0,0.1,0.2904109589041096,0.25,0.5,210
0.06896551724137931,0.0,0.0027397260273972603,0.25,0.0,150
0.3103448275862069,0.1,0.2356164383561644,0.0,0.5,150
0.3448275862068966,0.1,0.7726027397260274,0.5,0.0,87
0.22413793103448276,0.1,0.9972602739726028,0.75,0.0,75
0.017241379310344827,0.0,0.0,0.0,0.5,240
0.6896551724137931,0.1,0.9287671232876712,0.75,0.0,47
0.06896551724137931,0.4,0.0,0.25,0.0,100
0.034482758620689655,0.1,1.0,0.0,0.0,79
0.1724137931034483,0.20000000000000004,0.038356164383561646,0.25,0.0,100
0.08620689655172414,0.4,0.0,0.0,0.5,150
0.5689655172413793,0.9,0.736986301369863,0.0,0.5,90
0.0,0.6000000000000001,0.0,0.25,0.0,42
0.08620689655172414,0.0,0.4273972602739726,0.0,1.0,125
0.10344827586206896,0.30000000000000004,0.0,0.0,0.0,54
0.08620689655172414,0.0,0.0,0.0,0.0,70
0.3620689655172414,0.1,0.0,0.0,0.5,97
0.0,0.0,0.0,0.25,0.0,100
0.0,0.30000000000000004,0.0,0.0,0.0,50
0.08620689655172414,0.20000000000000004,0.0,0.25,0.0,89
0.0,0.0,0.0,0.0,0.5,90
0.0,0.20000000000000004,0.0,0.0,0.5,85
0.0,0.1,0.0,0.0,0.5,100
0.05172413793103448,0.4,0.0,0.25,0.0,30
0.017241379310344827,0.6000000000000001,0.0,0.5,0.5,150
0.0,0.0,0.0,0.25,0.0,82
0.29310344827586204,0.20000000000000004,0.1178082191780822,0.25,0.0,150
0.017241379310344827,0.20000000000000004,0.12328767123287672,0.75,0.5,120
0.0,0.0,0.9972602739726028,0.0,0.0,90
0.1896551724137931,0.4,0.0,0.25,0.5,150
0.27586206896551724,0.6000000000000001,0.6054794520547945,0.0,0.0,40
0.13793103448275862,0.1,0.0,0.25,0.0,200
0.0,0.30000000000000004,0.18082191780821918,0.0,0.5,200
0.017241379310344827,0.0,0.0,0.0,0.0,60
0.5517241379310345,0.1,0.1506849315068493,0.5,0.5,165
0.5862068965517241,0.1,0.35342465753424657,0.0,0.5,130
0.05172413793103448,0.4,0.0,0.0,0.5,110
0.08620689655172414,0.1,0.5835616438356165,0.0,0.0,55
0.0,0.20000000000000004,0.0,0.0,0.0,150
0.05172413793103448,0.1,0.9589041095890412,0.25,0.5,227
0.05172413793103448,0.0,0.0,0.25,0.5,100
0.1724137931034483,0.30000000000000004,0.04657534246575343,0.0,0.5,179
0.12068965517241378,0.4,0.0958904109589041,0.0,0.5,180
0.08620689655172414,0.20000000000000004,0.13424657534246576,0.75,0.0,95
1.0,0.1,0.5205479452054794,0.25,0.0,100
0.06896551724137931,0.4,0.0,0.25,0.5,185
0.10344827586206896,0.20000000000000004,0.0,0.25,0.5,180
0.1724137931034483,0.20000000000000004,0.0,0.25,0.5,99
0.08620689655172414,0.1,0.0,0.25,0.0,84
0.12068965517241378,0.20000000000000004,0.10136986301369863,0.0,0.0,49
0.0,0.6000000000000001,0.16712328767123288,0.0,0.0,80
0.12068965517241378,0.1,0.010958904109589041,0.25,0.5,187
0.8275862068965517,0.0,0.5863013698630137,0.0,0.0,80
0.0,0.20000000000000004,0.2410958904109589,0.25,0.0,67
0.0,0.6000000000000001,0.0,0.25,0.0,100
0.20689655172413793,0.6000000000000001,0.0,0.0,0.0,56
0.06896551724137931,0.1,0.5397260273972603,0.25,0.5,325
0.0,0.20000000000000004,0.07945205479452055,0.25,0.0,95
0.5344827586206896,0.20000000000000004,0.0,0.25,0.5,135
0.0,0.0,0.0,0.5,0.0,70
0.41379310344827586,0.1,0.10684931506849316,0.25,0.5,88
0.22413793103448276,0.1,0.4383561643835616,0.0,0.0,80
0.017241379310344827,0.1,0.0,0.0,0.0,75
0.0,0.6000000000000001,1.0,0.0,0.0,70
0.0,0.20000000000000004,0.0,0.25,0.0,139
0.017241379310344827,0.0,0.09863013698630137,0.5,0.0,50
0.20689655172413793,0.0,0.9917808219178083,0.0,1.0,37
0.15517241379310345,0.1,0.0,0.25,0.0,149
0.05172413793103448,0.4,0.0,0.0,0.5,100
0.7586206896551724,0.1,0.8164383561643835,0.0,0.0,50
0.15517241379310345,0.20000000000000004,0.0,0.25,0.5,150
0.08620689655172414,0.0,0.0,0.0,0.0,50
0.25862068965517243,0.1,1.0,0.0,0.0,72
0.1724137931034483,0.4,0.5232876712328767,0.25,0.5,70
0.10344827586206896,0.0,0.0,0.75,0.0,35
0.24137931034482757,0.20000000000000004,0.04657534246575343,0.0,0.5,249
0.12068965517241378,0.1,0.0,0.0,0.5,165
0.06896551724137931,0.1,0.07397260273972603,0.75,0.0,35
0.017241379310344827,0.6000000000000001,0.0,0.0,0.5,295
0.034482758620689655,0.4,0.24383561643835616,0.0,0.0,80
0.017241379310344827,0.6000000000000001,0.0,0.0,0.0,38
0.39655172413793105,0.20000000000000004,0.005479452054794521,0.0,0.5,100
0.017241379310344827,0.4,0.0,0.0,0.0,40
0.0,0.20000000000000004,0.0,0.25,0.5,250
0.06896551724137931,0.1,0.2410958904109589,0.0,0.0,89
0.06896551724137931,0.0,0.0,0.25,0.5,117
0.12068965517241378,0.0,0.0,0.25,0.0,70
0.017241379310344827,0.1,0.005479452054794521,0.5,0.5,300
0.10344827586206896,0.30000000000000004,0.0,0.0,0.5,167
0.4482758620689655,0.0,0.7780821917808219,0.5,0.0,99
0.0,0.6000000000000001,0.0,0.25,0.5,200
0.0,0.1,0.0,0.0,0.5,220
0.25862068965517243,0.20000000000000004,0.0,0.0,0.5,225
0.12068965517241378,0.1,0.038356164383561646,0.25,0.5,185
0.06896551724137931,0.4,0.4794520547945206,0.75,0.0,60
0.12068965517241378,0.20000000000000004,0.9835616438356164,0.0,0.5,225
0.12068965517241378,0.1,0.0,0.5,0.5,175
0.9655172413793103,0.30000000000000004,0.8246575342465754,0.25,0.0,89
0.017241379310344827,0.1,0.016438356164383564,0.0,0.0,45
0.3793103448275862,0.1,1.0,0.0,0.5,149
0.017241379310344827,0.20000000000000004,0.2547945205479452,0.25,0.5,320
0.06896551724137931,0.0,0.0,0.25,0.0,130
0.8620689655172413,0.0,0.8657534246575342,0.25,0.0,135
0.1724137931034483,0.5000000000000001,0.6547945205479452,0.0,0.5,125
0.0,0.1,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,0.0,75
0.1896551724137931,0.1,0.010958904109589041,0.25,0.0,70
0.034482758620689655,0.20000000000000004,0.0,0.25,0.5,205
0.10344827586206896,0.20000000000000004,0.4657534246575343,0.25,0.0,250
0.896551724137931,0.0,0.684931506849315,0.5,0.0,129
0.034482758620689655,0.9,0.2219178082191781,0.25,0.5,160
0.0,0.1,0.0,0.25,0.0,100
0.0,0.0,0.0,0.25,0.5,250
0.0,0.20000000000000004,0.0,0.0,0.5,249
0.0,0.0,0.4904109589041096,0.25,0.5,250
0.20689655172413793,0.6000000000000001,0.1315068493150685,0.25,0.0,40
0.5,0.1,0.2136986301369863,0.25,0.0,85
0.5689655172413793,0.30000000000000004,0.4931506849315069,0.25,0.0,131
0.05172413793103448,0.1,0.0,0.0,0.5,125
0.15517241379310345,0.0,0.0,0.5,0.0,50
0.3275862068965517,0.0,0.12328767123287672,0.5,0.0,56
0.034482758620689655,0.4,0.0,0.25,0.5,189
0.15517241379310345,0.0,0.24657534246575344,0.25,0.0,145
0.7241379310344828,0.20000000000000004,0.3150684931506849,1.0,0.0,115
0.05172413793103448,0.9,0.0,0.0,0.5,85
0.034482758620689655,0.0,0.0,0.5,0.0,85
0.46551724137931033,0.0,0.13424657534246576,0.25,0.0,40
0.48275862068965514,0.0,0.4767123287671233,0.0,0.5,104
0.1724137931034483,0.1,0.0,0.25,0.0,36
0.08620689655172414,0.1,0.0,0.0,0.0,62
0.034482758620689655,0.30000000000000004,0.06027397260273973,0.0,0.5,150
0.0,0.4,0.0,0.0,0.0,55
0.017241379310344827,0.4,0.0,0.5,0.5,70
0.08620689655172414,0.20000000000000004,0.04657534246575343,0.0,0.5,135
0.24137931034482757,0.4,0.5945205479452055,0.25,0.0,75
0.017241379310344827,0.0,0.0,0.5,0.5,150
0.0,0.6000000000000001,0.0,0.0,0.0,45
0.3448275862068966,0.0,0.4383561643835616,0.0,1.0,22
0.017241379310344827,0.0,0.3013698630136986,0.25,0.5,145
0.3103448275862069,0.1,0.5726027397260274,0.0,0.5,89
0.39655172413793105,0.0,0.9178082191780822,0.0,0.5,231
0.06896551724137931,0.9,0.1315068493150685,0.25,0.5,200
0.3448275862068966,0.0,0.0,0.0,0.5,120
0.0,0.0,0.0,0.0,0.0,40
0.15517241379310345,0.1,0.24383561643835616,0.5,0.0,120
0.0,0.0,0.0,0.25,0.0,95
0.20689655172413793,0.1,1.0,0.5,0.5,298
0.1896551724137931,0.20000000000000004,0.452054794520548,0.0,0.5,115
0.15517241379310345,0.0,0.0,0.75,0.5,65
0.034482758620689655,0.0,1.0,0.0,0.0,55
0.0,0.0,0.0,0.0,0.0,119
0.017241379310344827,0.20000000000000004,0.0,0.25,0.0,49
0.05172413793103448,0.30000000000000004,0.0,0.25,0.5,86
0.4482758620689655,0.6000000000000001,0.15616438356164383,0.25,0.0,55
0.3793103448275862,0.4,0.7095890410958904,0.25,0.0,170
0.034482758620689655,0.0,0.0,0.25,0.0,80
0.08620689655172414,0.4,0.4904109589041096,0.25,0.5,250
0.10344827586206896,0.1,0.4191780821917808,0.25,0.5,243
0.034482758620689655,0.0,1.0,0.5,0.0,135
0.15517241379310345,0.1,0.7753424657534247,0.25,0.5,220
0.24137931034482757,0.6000000000000001,0.0,0.25,0.0,85
0.05172413793103448,0.20000000000000004,0.0,0.25,0.0,50
1.0,0.1,0.6794520547945205,0.0,0.0,48
0.3275862068965517,0.1,0.15616438356164383,0.5,0.5,58
0.05172413793103448,0.0,0.9863013698630138,0.25,0.0,199
0.13793103448275862,0.0,0.4876712328767123,0.0,0.5,225
0.0,0.9,0.0,0.25,0.0,45
0.13793103448275862,0.0,0.021917808219178082,0.0,0.0,100
0.06896551724137931,0.4,0.0,0.25,0.0,75
0.7758620689655172,0.20000000000000004,0.016438356164383564,0.25,0.0,100
0.13793103448275862,0.30000000000000004,0.019178082191780823,0.25,0.0,100
0.08620689655172414,0.1,0.0,0.25,0.0,75
0.9310344827586207,0.0,0.0273972602739726,0.0,0.0,160
0.29310344827586204,0.0,0.6328767123287671,0.5,0.0,25
0.5689655172413793,0.1,0.673972602739726,0.0,0.5,160
0.1896551724137931,0.1,0.10410958904109589,1.0,0.5,78
0.017241379310344827,0.0,0.0,0.0,0.0,55
0.0,0.30000000000000004,0.0,0.0,0.5,200
0.06896551724137931,0.0,0.5698630136986301,0.5,0.5,105
0.05172413793103448,0.30000000000000004,0.0,0.0,0.5,120
0.24137931034482757,0.4,0.024657534246575342,0.25,0.5,230
0.12068965517241378,0.0,0.0,0.25,0.0,70
0.05172413793103448,0.1,0.9972602739726028,0.25,0.0,150
0.017241379310344827,0.20000000000000004,0.049315068493150684,0.0,0.0,50
0.017241379310344827,0.0,0.0,0.0,0.5,250
0.017241379310344827,0.1,0.0,0.0,0.0,28
0.08620689655172414,0.30000000000000004,0.136986301369863,0.0,0.5,110
0.08620689655172414,0.0,0.7698630136986302,0.5,0.0,75
0.08620689655172414,0.1,0.8465753424657534,0.0,0.5,250
0.017241379310344827,0.4,0.6328767123287671,0.25,0.5,120
0.05172413793103448,0.0,0.5287671232876713,0.25,0.0,85
0.8620689655172413,0.0,0.7863013698630137,0.0,0.5,90
0.3275862068965517,0.0,0.14246575342465753,0.25,1.0,80
0.25862068965517243,0.1,0.0,0.0,0.5,179
0.05172413793103448,0.1,0.18356164383561643,0.0,0.0,39
0.034482758620689655,0.4,0.0,0.0,0.0,40
0.017241379310344827,0.20000000000000004,1.0,0.75,0.0,33
0.25862068965517243,0.20000000000000004,0.0,0.0,0.0,50
0.05172413793103448,0.20000000000000004,0.0,0.0,0.5,159
0.08620689655172414,0.30000000000000004,0.0,0.0,0.0,45
0.3103448275862069,0.1,0.0,0.25,0.5,249
0.017241379310344827,0.20000000000000004,0.0,0.0,0.0,40
0.27586206896551724,0.30000000000000004,0.39452054794520547,0.0,0.5,265
0.017241379310344827,0.0,1.0,0.5,0.0,135
0.5,0.20000000000000004,0.9726027397260274,0.5,0.0,89
0.034482758620689655,0.30000000000000004,0.0,0.0,0.5,75
0.0,0.20000000000000004,1.0,0.0,0.0,95
0.017241379310344827,0.20000000000000004,0.1178082191780822,0.0,0.5,130
0.017241379310344827,0.20000000000000004,0.0,0.5,0.0,34
0.1724137931034483,0.20000000000000004,0.0,0.5,0.5,96
0.43103448275862066,0.1,0.8054794520547945,0.5,0.5,100
0.1896551724137931,0.1,0.06027397260273973,0.25,0.5,250
0.8103448275862069,0.20000000000000004,0.6794520547945205,0.25,0.0,110
0.0,0.0,0.7232876712328767,0.0,0.0,58
0.1896551724137931,0.20000000000000004,0.0,0.75,0.0,40
0.9655172413793103,0.1,0.3643835616438356,0.0,0.5,100
0.43103448275862066,0.20000000000000004,0.9671232876712329,0.5,0.0,70
0.0,0.0,0.4904109589041096,0.0,0.0,79
0.017241379310344827,0.6000000000000001,0.0,0.5,0.5,52
0.0,0.0,0.0,0.25,0.5,150
0.13793103448275862,0.0,0.263013698630137,0.5,0.0,79
